,Acinar,Alpha,Beta,Delta,Ductal,Endothelial,Gamma,MHCII,Mast,Pancreatic Stellate
CACNA1S,0.99875358821529,0.9984213551874129,0.999519512745119,1.0,0.9989930693096231,0.9991874004493209,0.9999768616410615,0.9999510164979749,0.999670996610969,0.998933473743147
MIR6132,0.99875358821529,0.9112693955024544,0.999519512745119,1.0,0.6974172154090766,0.9991874004493209,0.8729682903354251,0.9999510164979749,0.999670996610969,0.998933473743147
PRRT3-AS1,0.0022570377245958746,0.6883908475377658,0.875088086688329,1.0,0.6875742457977855,0.9991874004493209,0.9999768616410615,0.9999510164979749,0.999670996610969,0.8576475444174577
C15orf52,3.0708115295982415e-05,3.164010201287136e-17,7.278318908037998e-07,0.054386364455231324,2.94582767627496e-84,0.767844224664836,0.32340522595003734,0.9999510164979749,0.6851836835141695,0.5862069115618179
LOC101927922,0.99875358821529,0.9984213551874129,0.999519512745119,1.0,0.9989930693096231,0.9991874004493209,0.9999768616410615,0.9999510164979749,0.999670996610969,0.998933473743147
FMR1,0.7754975755906613,0.620815767951368,1.0144553995964559e-05,1.0,3.578647872559575e-05,0.9991874004493209,0.326068939419961,0.9999510164979749,0.24941710341562187,0.6089870143478245
ABRA,0.99875358821529,0.9984213551874129,0.999519512745119,1.0,0.9989930693096231,0.9991874004493209,0.9999768616410615,0.9999510164979749,0.999670996610969,0.998933473743147
COL23A1,0.99875358821529,0.9984213551874129,0.999519512745119,1.0,0.9989930693096231,0.9991874004493209,0.9999768616410615,0.9999510164979749,0.999670996610969,0.998933473743147
OXA1L,1.0424231932399266e-08,2.9729608837001586e-28,0.999519512745119,0.3730709751550566,1.6721673675447977e-26,0.9048124273875043,0.001853809878889646,0.26730147213967126,0.999670996610969,2.183893512203417e-07
LOC101928371,0.8232548514652397,0.9984213551874129,0.999519512745119,1.0,0.9989930693096231,0.9991874004493209,0.9999768616410615,0.9999510164979749,0.999670996610969,0.998933473743147
LOC100130357,0.99875358821529,0.9984213551874129,0.999519512745119,1.0,0.9989930693096231,0.9991874004493209,0.9999768616410615,0.9999510164979749,0.999670996610969,0.8604217968363023
HIP1R,0.8705760561269643,0.07370526849896186,0.001495635678401141,1.9611763070232682e-05,6.4442356089264936e-27,0.08052966220741536,0.0012121111416993789,0.16251350490181757,0.032985980846432214,2.8009414002780027e-15
R3HDM4,0.20834005567997657,2.1934496184240025e-08,0.999519512745119,0.03716668528703335,4.899417828759415e-29,0.08146734288687758,0.0004345490624030421,0.9999510164979749,0.999670996610969,0.998933473743147
EFEMP1,0.4631011127143283,1.6826505855995914e-15,0.005448833193945918,0.30468301938610415,8.89036534287896e-40,0.8243349881035622,0.005512934868692652,0.9999510164979749,0.999670996610969,1.6624325803517866e-09
FGF11,0.899524676152797,0.9984213551874129,0.999519512745119,1.0,0.8842106236071559,0.9991874004493209,0.9261892924816567,0.9999510164979749,0.999670996610969,0.9155178775318734
LOC101927476,0.99875358821529,1.0,0.999519512745119,1.0,0.9989930693096231,0.9991874004493209,0.9999768616410615,0.9999510164979749,0.999670996610969,0.998933473743147
H19,9.415874594132519e-05,7.892331795602712e-07,0.5713633011472974,0.5161772488106409,1.1004626882432872e-13,0.9991874004493209,0.12991721001308257,0.9999510164979749,0.999670996610969,0.5267077252875795
OSGEP,0.00544424637847019,0.011325723524992176,0.48222043690035044,1.0,0.016209340375419906,0.9991874004493209,0.9999768616410615,0.9999510164979749,0.12426850469384634,0.8486696796315839
MIR7854,0.99875358821529,0.9984213551874129,0.999519512745119,1.0,0.9989930693096231,0.9991874004493209,0.9999768616410615,0.9999510164979749,0.999670996610969,0.998933473743147
STC1,0.16031271686821727,1.385898923845354e-09,0.05783618184320388,0.3011871590080407,5.766439243535209e-29,6.170789076279681e-09,0.05927344532670118,0.9999510164979749,0.999670996610969,0.01994831170121882
FNDC5,0.8700195416566193,0.9991049746441089,0.5128645385603333,1.0,0.7388722414164899,0.9991874004493209,0.9710110257823401,0.9999510164979749,0.999670996610969,0.998933473743147
SCN3A,6.244579988621204e-06,2.146200888448219e-05,0.7395158866034414,0.8633327723763274,1.8279935707783717e-12,0.5647331447917866,3.705180739160575e-12,0.9999510164979749,0.8670563996044247,0.021948223865227524
LOC101927322,0.99875358821529,0.9984213551874129,0.999519512745119,1.0,0.9818978638350786,0.9991874004493209,0.9999768616410615,0.9999510164979749,0.999670996610969,0.998933473743147
AADACP1,0.0562842449157978,0.6740350188357869,0.999519512745119,1.0,0.9093121246310792,0.9991874004493209,0.9999768616410615,0.9999510164979749,0.999670996610969,0.998933473743147
OSER1-AS1,0.99875358821529,0.9984213551874129,0.27363509493176386,1.0,0.0159193267482723,0.912519336085216,0.7113643591303027,0.9999510164979749,0.6622428009320148,0.8134896721974507
SOSTDC1,0.99875358821529,0.9984213551874129,0.999519512745119,1.0,0.9997061505155606,0.9991874004493209,0.9999768616410615,0.9999510164979749,0.999670996610969,0.998933473743147
CDKN2C,0.2258754140283487,0.709994262494601,0.0019147156398964852,0.025564853399210805,0.0501528236722364,0.9050196358348773,0.8644330628900949,0.9999510164979749,0.999670996610969,0.6999329300805004
LINC00309,0.99875358821529,0.9984213551874129,0.999519512745119,1.0,0.9989930693096231,0.9991874004493209,0.9999768616410615,0.9999510164979749,0.999670996610969,0.998933473743147
HULC,0.8669836649066575,0.9443338650596779,0.999519512745119,1.0,0.9989930693096231,0.9991874004493209,0.8481825293409756,0.9999510164979749,0.999670996610969,0.998933473743147
FAIM,1.8616823955711866e-07,3.0777465052950866e-07,1.5498356436826406e-06,0.05028123165031689,1.1004053973071175e-35,0.0029346679316323058,0.012158890504738177,0.9999510164979749,0.999670996610969,0.7214400739868213
MIR4785,0.99875358821529,0.9984213551874129,0.999519512745119,1.0,0.9989930693096231,0.9991874004493209,0.9999768616410615,0.9999510164979749,0.999670996610969,0.998933473743147
NREP,0.012205395902012861,9.34133301855935e-10,0.0023925202681133284,0.1973605767986096,3.5265464213066854e-06,0.888483994267717,0.5117545038101617,0.9999510164979749,0.999670996610969,1.3351662536843032e-24
TRPM5,0.99875358821529,0.5928513022386394,0.36994156087168795,1.0,0.9989930693096231,0.9991874004493209,0.9999768616410615,0.9999510164979749,0.999670996610969,0.998933473743147
PKIA,2.4058821752861273e-08,1.4804371683865601e-09,0.06636559910161491,1.0,2.4623088394871325e-15,0.39669040641886816,2.2444898795183536e-07,0.9999510164979749,0.999670996610969,0.12950185111457363
KCTD5,1.931074450536717e-06,1.1597477798690234e-07,0.023528346759753918,0.09270012067515322,1.1923248474700096e-13,0.9991874004493209,0.1482514343657127,0.2311026007662514,0.8369014890362119,0.6251465726609814
SMAD6,1.724776974423448e-10,3.068259145498112e-07,0.1553145930785896,0.47081477261369364,4.5329571893585635e-06,0.005320818973594929,0.13263094123772878,0.9999510164979749,0.999670996610969,0.998933473743147
CSGALNACT1,0.18915053157309894,4.54225506528823e-53,2.2255413981897256e-19,2.638582788590089e-08,1.969274563300576e-19,0.057627214551060166,3.444654378553435e-11,0.47096608736075635,0.4172558999243208,3.890840746306299e-07
BZW2,2.0903815891965765e-16,5.111438747216841e-31,0.48222043690035044,0.0002962237321148698,5.129376490969976e-24,0.9991874004493209,0.9999768616410615,0.9999510164979749,0.3138287956970541,1.1379687773622828e-05
PIGT,3.3301353336022246e-15,1.684692972526765e-98,3.125621694703936e-06,9.573441789198187e-08,0.0037313050936107683,0.0015357667593355632,6.400178814720416e-14,0.1848370237504096,0.0020812382774764372,5.4988149568953395e-06
APOF,0.99875358821529,0.9984213551874129,0.9443633270073315,1.0,0.7721548410698378,0.9991874004493209,0.9826062997391367,0.9999510164979749,0.999670996610969,0.998933473743147
DBET,0.99875358821529,0.9872746185949015,0.999519512745119,1.0,0.9989930693096231,1.0,0.9855387797107743,0.9999510164979749,0.999670996610969,0.91318185897115
ASF1B,0.21354815418972764,0.9984213551874129,0.999519512745119,1.0,0.9989930693096231,0.9991874004493209,0.9242182363126034,0.9999510164979749,0.999670996610969,0.998933473743147
SPATA13-AS1,0.7482473497024151,0.9984213551874129,0.999519512745119,1.0,0.9997061505155606,0.9991874004493209,0.9999768616410615,0.9999510164979749,0.999670996610969,0.998933473743147
CCDC174,0.45096889873594703,0.0027152438606910076,0.4246122788441403,0.8702314473469015,0.00021748178562652223,0.9991874004493209,0.655687642171532,0.9999510164979749,0.999670996610969,0.6264486978788429
PPIL2,1.7293278655541088e-07,0.6243832850843718,0.014189098687686363,0.2978856483235969,0.012038087303949055,0.13560328250264908,0.14029291269054245,0.9999510164979749,0.999670996610969,0.998933473743147
SAP25,0.99875358821529,0.6601192594582734,0.6644917663836402,0.8721687538840509,0.009279048260962154,0.9991874004493209,0.9999768616410615,0.9707807543109667,0.999670996610969,0.9404309515892536
EIF2S2,0.0016019428691596764,6.5202846360153994e-12,2.7947388509959198e-05,1.0,0.9989930693096231,0.0003284395315747579,0.24989346825676872,0.9999510164979749,0.8810495595678437,1.6683944542114617e-09
PAQR3,0.047494920913215985,2.903353105596498e-07,0.999519512745119,1.0,3.41101824279027e-05,0.9991874004493209,0.8698906551182071,0.9999510164979749,0.999670996610969,0.998933473743147
RAD21-AS1,0.99875358821529,0.7694021898547273,0.8085553473342504,1.0,0.9464300309955028,0.9991874004493209,0.9999768616410615,0.9999510164979749,0.999670996610969,0.998933473743147
C14orf169,0.3402438437906876,0.034735759194776915,0.936187355498543,1.0,0.0004983009418012487,0.9991874004493209,0.3524778313882634,0.9999510164979749,0.5061905963066343,0.24271209665196752
TBCK,0.99875358821529,0.1592428614079044,0.1968576852658374,0.5891596493782504,0.09673324288811189,0.3313121695049587,0.0017842383545042828,0.9999510164979749,0.8515699641033633,0.998933473743147
MIR6761,6.428986653771627e-08,3.072323923069664e-05,0.01890855040609049,1.0,0.008437969906856834,0.9991874004493209,0.7304594385151938,0.9999510164979749,0.999670996610969,0.8097029450180732
ACN9,2.1561352992463133e-09,1.2535755807701899e-08,0.9333835227872973,1.0,3.981214515066324e-05,0.7686308484246946,0.9999768616410615,0.9999510164979749,0.31006938880142976,0.998933473743147
C19orf35,0.99875358821529,0.9984213551874129,0.999519512745119,1.0,0.9787469227465805,0.9991874004493209,0.9999768616410615,0.4174240046092246,0.2219821889727562,0.998933473743147
DSCAM-AS1,0.99875358821529,0.9984213551874129,0.999519512745119,1.0,0.9989930693096231,0.9991874004493209,0.986102307865738,0.9999510164979749,0.999670996610969,0.998933473743147
ATXN2L,0.055025277718611244,0.9248990987083215,0.2825504964014852,0.05125318407636918,0.0036290338228594106,0.8805552433632303,0.4325769103938406,0.9999510164979749,0.04881032646007686,0.998933473743147
KLHL7,0.009665219077847505,1.884776976614901e-08,0.999519512745119,0.11469912789137036,5.194416175966759e-16,0.9991874004493209,0.061283431296940825,0.9999510164979749,0.7566563596636717,0.059395964257568545
CCDC155,0.9804045463283649,0.9984213551874129,0.999519512745119,1.0,0.9989930693096231,0.9991874004493209,0.9999768616410615,0.9999510164979749,0.999670996610969,0.998933473743147
GABRB2,0.99875358821529,0.9984213551874129,0.999519512745119,0.9150562695302348,0.9989930693096231,0.9991874004493209,0.9999768616410615,0.9999510164979749,0.999670996610969,0.998933473743147
LINC00937,0.9445439741307875,0.9250203482065826,0.999519512745119,1.0,0.6118875151605351,0.9991874004493209,0.9999768616410615,0.9999510164979749,0.999670996610969,0.998933473743147
SNRPG,2.5065435442170844e-10,5.478949591243253e-09,0.999519512745119,0.21736656200559648,0.2324923052963121,0.0004674926599859492,8.607471495998032e-07,0.9999510164979749,0.999670996610969,0.998933473743147
SMA4,0.99875358821529,0.9435922647979283,0.999519512745119,1.0,0.9989930693096231,0.9991874004493209,0.9999768616410615,0.9999510164979749,0.999670996610969,0.998933473743147
LINC01000,0.0024220009215568435,0.9901469489502968,0.003921004818116277,1.0,0.2348783476889052,0.12065794252017363,0.002586896145316708,0.9999510164979749,0.37634189017589575,0.6925285936161035
MIR32,0.99875358821529,0.9984213551874129,0.999519512745119,1.0,0.9989930693096231,0.9991874004493209,0.9999768616410615,0.9999510164979749,0.999670996610969,0.998933473743147
ZDHHC4,0.99875358821529,0.15548790206480334,0.16270109007322076,0.4405953745616535,0.3258785326426488,0.0787114272453903,0.24499864261725054,0.9999510164979749,0.008831972799868045,0.006221987348767055
NR1H4,0.22005794473525386,9.385458638691052e-16,0.005450086776197396,0.08790769345380332,1.391804119533214e-84,0.9991874004493209,0.0054866265293446615,0.9999510164979749,0.999670996610969,0.22563226742071013
WASF2,0.7397483611164306,1.1742221455746801e-07,0.0020940193435476004,0.018473111959967838,2.2669805553643384e-22,0.15663950601772975,0.3305686960479092,0.9999510164979749,0.2370696259764511,0.007317343574543734
SSSCA1-AS1,0.7953270991996493,0.8688554177592976,0.9758247926866658,1.0,0.3996681248559988,0.9991874004493209,0.9999768616410615,0.9999510164979749,0.999670996610969,0.998933473743147
GLTSCR1L,0.40541231524517657,0.019183197938836646,0.8675083558538178,1.0,0.12357193838873026,0.06319575935543041,0.39632821980127436,0.9999510164979749,0.6451236489903899,0.03489666999735476
LINC00865,0.9822273899667185,0.9984213551874129,0.9555068929908,1.0,0.9989930693096231,0.9991874004493209,0.2874915152120314,0.9999510164979749,0.999670996610969,0.998933473743147
SNX29P1,0.99875358821529,0.9984213551874129,0.999519512745119,1.0,0.9989930693096231,0.9991874004493209,0.9999768616410615,0.9999510164979749,0.999670996610969,0.998933473743147
KRT24,0.99875358821529,0.9984213551874129,0.999519512745119,1.0,0.7727778737647364,0.9991874004493209,0.9999768616410615,0.9999510164979749,0.999670996610969,0.998933473743147
SNORA1,0.99875358821529,0.9984213551874129,0.999519512745119,1.0,0.9989930693096231,0.9991874004493209,0.9999768616410615,0.9999510164979749,0.999670996610969,0.998933473743147
SUZ12P1,0.0007615558995424197,5.874481272321446e-11,0.999519512745119,1.0,4.817682699938481e-09,0.8085829725625802,0.11568354612686331,0.9999510164979749,0.5099927911466445,0.28395435067037644
ZNF761,0.10320746891332573,4.8584935434629596e-08,0.025948905810052724,1.0,0.04371055420652566,0.9620794369247501,0.7777941769768847,0.9999510164979749,0.4068456507084498,0.659409055721314
REG1A,1.6221689642602654e-120,5.430593815137687e-65,0.009794118363971229,2.5320388677315118e-06,3.1371638325449e-53,0.08535789306907729,0.0027632751338350124,0.9999510164979749,0.999670996610969,0.0022077567854422797
PERP,0.013745259021968204,3.368439559302967e-42,0.00019191789231650018,0.1844045780717206,9.420429568469874e-160,3.2758377390619947e-10,0.002168437493391885,0.05394065698715793,0.0020961005717839492,3.752032138064861e-13
FLJ44313,0.99875358821529,0.9984213551874129,0.999519512745119,1.0,0.9989930693096231,0.9991874004493209,0.9999768616410615,0.9999510164979749,0.999670996610969,0.998933473743147
MIR4750,0.7039462168369899,0.7541600437967666,0.9700216773382684,1.0,0.5170817430305105,0.9991874004493209,0.9999768616410615,0.9999510164979749,0.999670996610969,0.998933473743147
FAM120C,0.6167369362573145,0.006918411869254405,0.8473915226464823,1.0,0.026587697007249778,0.5677404821520983,0.11669049456308467,0.9999510164979749,0.999670996610969,0.068539414767873
TCP11L2,0.02701789774940673,0.00022964138439863217,0.9998794348510579,1.0,0.0002871717754281725,0.2363030990282495,0.6415107221664079,0.9999510164979749,0.999670996610969,0.998933473743147
FEV,1.2976730782730065e-27,1.521992169225864e-167,9.898054052330285e-23,1.4729687516844848e-08,1.5133384921994622e-59,0.006393258944664779,1.0695190520267314e-09,0.6175215362768026,0.3634429776399111,8.619964756682107e-09
ZNF600,0.009402874490533944,0.001814897487283722,0.5823988645504498,1.0,0.0001254033303021874,0.9991874004493209,0.6358856521194873,0.9999510164979749,0.9786333226695997,0.998933473743147
GNMT,4.885130840119097e-08,0.12316999684691232,0.999519512745119,1.0,0.9133550333563325,0.9991874004493209,0.9799845640920973,0.9999510164979749,0.999670996610969,0.993782965397533
HSPA2,0.99875358821529,1.139237294361139e-08,0.22482136872236227,0.667725110190285,0.0002750430323349402,0.48619916479180536,0.9999768616410615,0.9999510164979749,0.4328099833390126,0.016558143479452697
TMEM217,9.475688240258858e-05,3.5315074159190985e-07,0.07623788564532763,0.2597137753593227,7.273885199067676e-19,0.9991874004493209,0.05221225619108152,0.9999510164979749,0.999670996610969,0.998933473743147
PDZD8,1.2870616132779169e-24,6.268738743597109e-10,0.7009283379572234,0.33349003083767703,4.968486220497039e-09,0.40577499922236526,0.13935552585207592,0.9999510164979749,0.30704907269201104,0.013783024125830632
TAS1R3,0.99875358821529,0.9984213551874129,0.999519512745119,1.0,0.9989930693096231,0.9991874004493209,0.9999768616410615,0.9999510164979749,0.999670996610969,0.998933473743147
RAB11FIP3,0.00040428497715039774,0.5554040576756093,0.7939642098777229,1.0,0.022960560368495305,0.6578073260475463,0.9999768616410615,0.9999510164979749,0.8890710503521857,0.6255897137511949
FAM81B,0.822940858379082,0.28423347599100307,0.6179573038867483,0.00011875582792206909,0.4546766472210742,0.9991874004493209,0.9999768616410615,0.9999510164979749,0.999670996610969,0.9769128937644441
RNF138,0.17104689579107116,0.07052567365864934,0.26602162608451096,0.6453962088908134,0.00798207589329736,0.9991874004493209,0.986102307865738,0.9999510164979749,0.999670996610969,0.831630769692033
CHADL,0.9442988914228491,0.434574699846499,0.999519512745119,1.0,0.6643836497068385,0.9991874004493209,0.2019148896987217,0.9999510164979749,0.999670996610969,0.9669465118690425
MBOAT2,1.404737612394519e-23,1.3047971736935176e-44,0.01320969925236472,1.0,3.306599172296042e-18,0.010523549481221695,0.019312084484675314,0.9999510164979749,0.23003206207181817,0.5272133484121009
PLCB1,4.403055080486706e-13,0.9213349495689838,0.337669416352362,0.5192169589267273,1.6439173679092668e-07,0.2471345645906701,0.00011129267284768144,0.9999510164979749,0.7874869927882344,0.05820948461688269
POGK,0.8920199458336886,0.12060257286859634,0.002377487787723597,1.0,7.195940723285265e-12,0.23649665020770824,0.9999768616410615,0.4185302641468486,0.31943021650909975,0.2879137380798511
ST5,8.825545558305464e-08,6.106741583697804e-34,1.9776816384352082e-08,0.15634797123014701,5.478265918472903e-57,0.10477847761424941,0.043450808666472475,0.5695498576751973,0.1289186478725704,0.03017184654337581
GOLGA8S,0.99875358821529,0.9984213551874129,0.999519512745119,1.0,0.9989930693096231,0.9991874004493209,0.9999768616410615,0.9999510164979749,0.999670996610969,0.998933473743147
AP1S3,7.801815613851486e-08,0.0019016174621286509,0.0216536152167011,0.027655773512357894,3.931172470292678e-18,0.19563299497476017,0.07532383300637219,0.9411736469831291,0.582680733561357,0.00014097170193980862
GADD45B,2.2274947232361057e-10,8.339239585236556e-06,0.6717387714085837,0.06246815938078716,0.0005326017776902894,0.9991874004493209,0.020646478761135175,0.9999510164979749,0.6851836835141695,0.00036742222609564867
ATAD3B,5.5250204917685374e-05,0.9277530982980505,0.009383318070877502,0.09803103065037409,0.40403423700121494,0.6218799752930897,0.9473611105066065,0.9999510164979749,0.48305581712878726,0.998933473743147
AIRN,0.99875358821529,0.9984213551874129,0.999519512745119,1.0,0.9989930693096231,0.9991874004493209,0.9999768616410615,0.9999510164979749,0.999670996610969,0.998933473743147
LOC101927557,0.99875358821529,0.9984213551874129,0.999519512745119,1.0,0.9989930693096231,0.9991874004493209,0.9999768616410615,0.9999510164979749,0.999670996610969,0.998933473743147
USP30-AS1,0.005429391731257173,0.4306702662512109,0.537708016602147,1.0,0.6859504628410489,0.9991874004493209,0.9999768616410615,0.9999510164979749,0.999670996610969,0.998933473743147
CPNE8,7.574696141559093e-05,9.415090508300564e-25,1.2054719513420957e-10,1.0,2.54840239190532e-12,0.0599398901424961,0.007307811160059463,0.9999510164979749,0.3531779793667178,0.906631671036792
MUM1,0.8176812079166533,0.00011673321991901508,0.09600088333750147,0.4223362863204189,4.075655011938913e-06,0.15349100136349808,0.15812992361094985,1.0,0.6338800443847061,0.005485939066087097
DPH1,0.99875358821529,0.846014144479749,0.013578475510085281,0.8051860340518617,0.19227892876698427,0.2180973146878351,0.9999768616410615,0.9999510164979749,0.5981061878791807,0.5074482695698952
A4GALT,0.37620589565159757,9.515362760176581e-08,0.011123320857835876,0.18553892842720132,1.2682926387919108e-20,0.02623081070664317,0.08132403199935184,0.7320683135646686,0.999670996610969,1.0889450837575325e-10
DEFB4A,0.5870678846519344,0.9984213551874129,0.999519512745119,1.0,0.9989930693096231,0.9991874004493209,0.9999768616410615,0.9999510164979749,0.999670996610969,0.998933473743147
DENND1A,0.0325873886381811,0.11932294527669035,0.12125733447781518,0.12985562044078608,0.2741452442236373,0.2944869117545163,0.4706176916813366,0.9999510164979749,0.3698432849927708,0.998933473743147
VSIG4,0.99875358821529,0.9984213551874129,0.999519512745119,1.0,0.9989930693096231,0.9991874004493209,0.9999768616410615,0.053763747382382016,0.999670996610969,0.998933473743147
IPP,0.7487355163514744,0.6664185034930883,0.7866821894131757,1.0,0.0320879006434007,0.9991874004493209,0.9999768616410615,0.9999510164979749,0.6512749159998414,0.5851230040851629
CCDC66,0.99875358821529,0.8576997445302619,0.8262304827557743,0.036940300845928885,0.6847337705275269,0.9991874004493209,0.1901681468013071,0.9999510164979749,0.999670996610969,0.31813584746440315
SAT1,2.2042796173811775e-50,3.8506922744845614e-86,3.3581658976272882e-12,0.0014739765487926648,4.29589191004173e-183,0.4836715633881266,2.6510997113056887e-15,0.15812016221887565,0.999670996610969,0.998933473743147
MAPK8IP3,0.99875358821529,5.808506587579999e-07,0.0045497489190577,0.6333431731066973,0.3769057525709002,0.36269135373107725,0.5215030951667088,0.9999510164979749,0.1972948559651733,0.27669152394663055
TRIM32,2.8047334445801845e-08,5.17891996817865e-10,0.06141449500947588,0.4235003763093321,8.172347578550742e-16,0.7508771261052192,0.02454287695687363,0.9999510164979749,0.6121756888828944,0.022263649980663068
LOC220729,0.9482008579926345,0.713086064676894,0.10610333134125731,0.1362417331280446,0.007091755948302342,0.7700549455977019,0.42702140805165884,0.9999510164979749,0.999670996610969,0.23756463439197847
HINFP,0.0030039138070426983,0.007736873912801396,0.21778001678588818,1.0,0.008515707560618372,0.9991874004493209,0.9999768616410615,0.9999510164979749,0.9353736646430003,0.6032203747971259
LOC102546229,0.99875358821529,0.9984213551874129,0.999519512745119,1.0,0.9989930693096231,0.9991874004493209,0.9999768616410615,0.9999510164979749,0.999670996610969,0.998933473743147
CYP2C18,0.8896734172237072,0.26807533222956803,0.9204984356676749,1.0,0.007981017582690533,0.9991874004493209,0.9548362281798772,0.9999510164979749,0.999670996610969,0.998933473743147
SIPA1,3.6543389658584773e-09,1.4654234455308635e-08,1.3177606399388242e-05,0.0001663084038488457,2.201913390286668e-26,0.12877383865282466,1.3768113571493345e-05,0.3013703768524971,0.9430925650498002,0.011982167993440443
HOXC12,0.99875358821529,0.9984213551874129,0.999519512745119,1.0,0.9989930693096231,0.9991874004493209,0.9999768616410615,0.9999510164979749,0.999670996610969,0.998933473743147
LOC100506136,0.99875358821529,0.9984213551874129,0.9665987739938724,1.0,0.9343393824064437,0.9991874004493209,0.9999768616410615,0.9999510164979749,0.999670996610969,0.998933473743147
PLD4,0.99875358821529,0.9984213551874129,0.999519512745119,1.0,0.9989930693096231,0.9991874004493209,0.9999768616410615,0.7724350286566541,0.999670996610969,0.998933473743147
SNORA72,0.99875358821529,0.9984213551874129,0.999519512745119,1.0,0.9502545507044623,0.9991874004493209,0.9999768616410615,0.9999510164979749,0.999670996610969,0.998933473743147
RFXAP,0.3317124066528763,0.1752128090899759,0.52695525790087,1.0,0.2068492931335465,0.6401106710600565,0.8655283663617811,0.9999510164979749,0.999670996610969,0.7988478819261239
TMEM190,0.9587201068667055,0.49673262150575037,0.999519512745119,1.0,0.7516835559017221,0.9991874004493209,0.9999768616410615,0.9999510164979749,0.999670996610969,0.998933473743147
DPT,0.99875358821529,0.8709211442669563,0.999519512745119,1.0,0.95551237991125,0.9991874004493209,0.9999768616410615,0.9999510164979749,0.999670996610969,0.1164022030958181
LOC728739,0.5546225827697487,0.9984213551874129,0.999519512745119,0.4879359156555771,0.3184710087473884,0.8558833166217071,0.655743739981412,0.9999510164979749,0.8480816439551583,0.998933473743147
PLA2R1,0.2268756274990548,0.2965577842447275,0.956165099303553,1.0,0.9989930693096231,0.9991874004493209,0.9146354123590246,0.9999510164979749,0.999670996610969,0.00494956102629629
LEPRE1,0.06762628893426575,0.0007376937062874852,7.460647004807677e-05,0.0016693287537895502,0.9989930693096231,0.6658806960165866,0.2529912206431722,0.9999510164979749,0.3441281082175078,1.385687458702126e-19
RAMP2,3.994117178537149e-09,2.9908790290986135e-70,2.0019439527016942e-07,0.00039875581397236015,2.1037865691761807e-23,6.500401610817328e-09,0.02666982127121574,0.9999510164979749,0.6447866952351092,0.4756121918976587
TUBA8,0.636879323929963,0.0016606237943943847,0.6236892135582336,0.18247456761461783,6.621048738315999e-05,0.7550629596462752,0.9999768616410615,0.9999510164979749,0.8369014890362119,0.08125734520458754
KLK10,0.03476884458650277,0.2520370251545937,0.9515849725241279,1.0,0.2388673720660635,0.9991874004493209,0.8363144799158551,0.9999510164979749,0.999670996610969,0.998933473743147
GIT1,0.99875358821529,5.195628077587663e-09,0.15179382095712798,0.0010156035247461735,3.861339605223177e-06,0.9287939753345528,0.007643259449447455,0.9999510164979749,0.39856059639882396,0.05579166542261834
GRWD1,0.07927469818539935,0.0006904799027378504,0.5369624516387869,0.050511833636439886,3.1574930690947613e-11,0.9991874004493209,0.08965981411016602,0.9999510164979749,0.999670996610969,0.3431584547829089
NF2,0.99875358821529,2.631167254134905e-16,0.999519512745119,0.11660888344927056,6.466898663584781e-36,0.6429620999375223,0.9999768616410615,0.9999510164979749,0.999670996610969,0.49804582358128985
TOP1P2,0.99875358821529,0.9984213551874129,0.999519512745119,1.0,0.9989930693096231,0.9991874004493209,0.9999768616410615,0.9999510164979749,0.999670996610969,0.998933473743147
EBF3,0.99875358821529,0.9984213551874129,0.999519512745119,1.0,0.9981483383292915,0.8356334603620708,0.9999768616410615,0.9999510164979749,0.999670996610969,0.934550585512579
ATIC,4.164619434906741e-11,2.9875898621658233e-05,0.00925678867569689,0.7095043021995676,7.373035595979464e-17,1.8049548194807588e-05,4.474553534613207e-09,0.9999510164979749,0.044726884493897334,4.7808827689672226e-05
FAM150B,0.3067736539691923,1.5656131396049274e-07,0.014636093314476536,0.13842570598456333,9.888150208085209e-49,0.8723882525579153,0.03959458913252282,0.9999510164979749,0.999670996610969,0.36354742092233605
PTGR1,3.337809711877835e-14,2.4096956667637964e-20,0.4649310697806214,0.003415686263588281,1.938081635582116e-29,0.004274008622189789,0.6226342104983074,0.6227874697014677,0.08899881559770222,0.4178100279335218
PALM2,0.2540052493626984,0.04714906625284525,0.010601018250851425,0.5733831214107659,0.004674636376804734,0.7242783648669044,0.0911847671590339,0.9999510164979749,0.999670996610969,0.00043503247129471627
AQP12A,2.8782976073090923e-09,0.20542242547818032,0.875088086688329,1.0,0.5834078425313887,0.9991874004493209,0.9146354123590246,0.9999510164979749,0.999670996610969,0.998933473743147
CLDND1,5.623358161868333e-09,0.8618742383171965,2.6731906820300224e-07,0.9181486615070267,4.028074691250773e-06,0.028705892826878764,0.9014356881902703,0.9999510164979749,0.999670996610969,6.145642330154346e-07
ZMIZ1,0.12010181018501312,2.6323288917132894e-10,0.1677303393919652,0.10317208083741831,8.863399549867207e-17,0.1268867508345669,1.6867608489570847e-06,0.9999510164979749,0.43278989521706984,8.337817055867601e-07
TPM3,0.8015069638407348,9.313946132870947e-12,7.988608834140681e-27,6.06736924609315e-08,4.974327165999914e-12,0.20033027905658088,2.867532146040325e-05,0.17132541788916505,0.22007560588006958,0.00336491111965906
FLG2,0.99875358821529,0.9984213551874129,0.999519512745119,1.0,0.9319132788762299,0.9991874004493209,0.8435124140606737,0.9999510164979749,0.999670996610969,0.998933473743147
